source,post_id,user_id,container_id,amp_prob_full,amp_prob_behavioral,is_sockpuppet,n_chars,n_words,n_emoji,n_punct,emoji_density,punct_density,is_short,is_long,is_emoji_heavy,max_token_repeat_ratio,has_repeated_chars,hour_of_day,day_of_week,is_late_night
tiktok,7037667699568427777,tiktok_6807218789081072642,7029634324169297179,0.1,0.1,,51,10,0,0,0.0,0.0,0,0,0,0.1,0,2,5,1
tiktok,7039576744181187329,tiktok_7016241395091112986,7029634324169297179,0.15,0.15,,40,7,1,0,0.14285714285714285,0.0,0,0,0,0.0,0,5,3,1
tiktok,7039328962971419394,tiktok_7037510817848673282,7029634324169297179,0.1,0.1,,73,12,0,1,0.0,0.0136986301369863,0,0,0,0.0,0,13,2,0
tiktok,7045080117022556930,tiktok_6802364428794545154,7029634324169297179,0.1,0.1,,88,12,0,0,0.0,0.0,0,0,0,0.0,0,1,4,1
tiktok,7045145657895830273,tiktok_7040437898314843137,7029634324169297179,0.8,0.2,,47,9,0,0,0.0,0.0,0,0,0,0.0,0,6,4,0
tiktok,7044407205563187969,tiktok_7033581447702430721,7029634324169297179,0.1,0.1,,67,11,0,4,0.0,0.05970149253731343,0,0,0,0.09090909090909091,0,6,2,0
tiktok,7037285203848971009,tiktok_6757316658802934785,7029634324169297179,0.2,0.2,,45,8,4,5,0.5,0.1111111111111111,0,0,0,0.0,0,1,4,1
tiktok,7052154809885197057,tiktok_6775455939430679554,7029634324169297179,0.1,0.1,,150,27,0,3,0.0,0.02,0,0,0,0.14814814814814814,0,3,2,1
tiktok,7043896477890511618,tiktok_6859774413149324289,7029634324169297179,0.1,0.1,,97,15,2,0,0.13333333333333333,0.0,0,0,0,0.0,0,21,0,0
tiktok,7037257366131933953,tiktok_7002985416661271558,7029634324169297179,0.2,0.2,,29,5,8,0,1.0,0.0,0,0,0,0.0,1,23,3,0
tiktok,7029653944054252315,tiktok_6865816395859870721,7029634324169297179,0.1,0.1,,148,26,0,0,0.0,0.0,0,0,0,0.038461538461538464,0,12,4,0
tiktok,7029665411130147610,tiktok_6666719563075551233,7029634324169297179,0.15,0.15,,26,5,0,0,0.0,0.0,0,0,0,0.0,0,12,4,0
tiktok,7042969587889324802,tiktok_6806950127995978757,7029634324169297179,0.1,0.1,,84,17,0,0,0.0,0.0,0,0,0,0.11764705882352941,0,9,5,0
tiktok,7033010141889430274,tiktok_6991285051359134722,7029634324169297179,0.2,0.2,,8,2,0,0,0.0,0.0,0,0,0,0.0,0,13,6,0
tiktok,7044558360993760002,tiktok_6746434663366034433,7029634324169297179,0.1,0.1,,112,22,0,5,0.0,0.044642857142857144,0,0,0,0.045454545454545456,0,16,2,0
tiktok,7043830587324777222,tiktok_7003424775734395910,7029634324169297179,0.1,0.1,,150,25,0,4,0.0,0.02666666666666667,0,0,0,0.04,0,17,0,0
tiktok,7037257767929185025,tiktok_7002985416661271558,7029634324169297179,0.2,0.2,,55,12,4,0,0.3333333333333333,0.0,0,0,0,0.0,0,23,3,0
tiktok,7035983840825262849,tiktok_6933690488567022597,7029634324169297179,0.1,0.1,,72,15,3,0,0.2,0.0,0,0,0,0.13333333333333333,0,13,0,0
tiktok,7029668585149023002,tiktok_7019282009462965275,7029634324169297179,0.15,0.15,,40,7,0,0,0.0,0.0,0,0,0,0.0,1,13,4,0
tiktok,7033787455824282369,tiktok_6818138193423385602,7029634324169297179,1.0,1.0,,136,23,13,0,0.5652173913043478,0.0,0,0,0,0.08695652173913043,0,15,1,0
tiktok,7039323099929756417,tiktok_6977769282811200513,7029634324169297179,0.2,0.2,,17,3,0,0,0.0,0.0,0,0,0,0.0,0,13,2,0
tiktok,7033950381957251842,tiktok_6898270788312302594,7029634324169297179,0.1,0.1,,55,10,2,1,0.2,0.01818181818181818,0,0,0,0.1,0,2,2,1
tiktok,7032963531130241794,tiktok_6898871115884692481,7029634324169297179,0.8,0.2,,149,26,0,2,0.0,0.013422818791946308,0,0,0,0.038461538461538464,0,10,6,0
tiktok,7034625774817035009,tiktok_7021828582431310849,7029634324169297179,0.2,0.2,,23,3,0,0,0.0,0.0,0,0,0,0.0,0,21,3,0
tiktok,7033787672490164993,tiktok_6818138193423385602,7029634324169297179,0.2,0.2,,124,23,4,0,0.17391304347826086,0.0,0,0,0,0.08695652173913043,0,15,1,0
tiktok,7039900641476772610,tiktok_7018843047069860890,7029634324169297179,0.2,0.2,,19,3,3,0,1.0,0.0,0,0,0,0.0,0,2,4,1
tiktok,7037481366045082374,tiktok_7013389435359036422,7029634324169297179,1.0,1.0,,38,5,11,0,1.0,0.0,0,0,0,0.0,0,14,4,0
tiktok,7038367030587966214,tiktok_7031844944416392194,7029634324169297179,0.1,0.1,,94,14,3,4,0.21428571428571427,0.0425531914893617,0,0,0,0.07142857142857142,0,23,6,0
tiktok,7037383966181458689,tiktok_6996868003631662082,7029634324169297179,0.2,0.2,,29,5,6,2,1.0,0.06896551724137931,0,0,0,0.0,0,8,4,0
tiktok,7039255449992659713,tiktok_7028548831994823706,7029634324169297179,0.1,0.1,,77,16,0,1,0.0,0.012987012987012988,0,0,0,0.0625,0,9,2,0
tiktok,7039591046090851074,tiktok_7018002243291415579,7029634324169297179,0.15,0.15,,23,5,0,1,0.0,0.043478260869565216,0,0,0,0.0,0,6,3,0
tiktok,7039191469433111298,tiktok_6980584207425422338,7029634324169297179,0.2,0.2,,50,9,4,0,0.4444444444444444,0.0,0,0,0,0.1111111111111111,0,4,2,1
tiktok,7039618473554903809,tiktok_7035209648908157958,7029634324169297179,0.1,0.1,,63,10,1,1,0.1,0.015873015873015872,0,0,0,0.0,0,8,3,0
tiktok,7039673131606819585,tiktok_7019146581623718918,7029634324169297179,0.2,0.2,,98,19,4,0,0.21052631578947367,0.0,0,0,0,0.05263157894736842,0,12,3,0
tiktok,7037680612035232513,tiktok_7024343669515846658,7029634324169297179,0.2,0.2,,65,12,6,1,0.5,0.015384615384615385,0,0,0,0.08333333333333333,0,3,5,1
tiktok,7039127049298051842,tiktok_6993195829659091969,7029634324169297179,0.1,0.1,,147,24,1,0,0.041666666666666664,0.0,0,0,0,0.041666666666666664,0,0,2,1
tiktok,7038785178848248578,tiktok_7035470581488665601,7029634324169297179,0.1,0.1,,67,12,3,0,0.25,0.0,0,0,0,0.08333333333333333,0,2,1,1
tiktok,7036888459151328001,tiktok_6860685019132920833,7029634324169297179,0.2,0.2,,81,11,5,0,0.45454545454545453,0.0,0,0,0,0.0,0,0,3,1
tiktok,7038359582192386818,tiktok_6825122839159391237,7029634324169297179,0.15,0.15,,38,6,0,2,0.0,0.05263157894736842,0,0,0,0.0,0,23,6,0
tiktok,7029678425493406490,tiktok_6545986418010783745,7029634324169297179,0.2,0.2,,24,1,3,0,1.0,0.0,0,0,0,0.0,0,13,4,0
tiktok,7029670794393715482,tiktok_6853311386563625985,7029634324169297179,0.15,0.15,,27,5,0,0,0.0,0.0,0,0,0,0.0,0,13,4,0
tiktok,7029662485355905819,tiktok_6834101552916579334,7029634324169297179,1.0,0.2,,120,22,0,3,0.0,0.025,0,0,0,0.045454545454545456,0,12,4,0
tiktok,7029678114372469531,tiktok_6859180997462213634,7029634324169297179,0.1,0.1,,97,16,1,4,0.0625,0.041237113402061855,0,0,0,0.0625,0,13,4,0
tiktok,7029670686818583322,tiktok_7008399215290598402,7029634324169297179,0.15,0.15,,27,5,0,0,0.0,0.0,0,0,0,0.0,0,13,4,0
tiktok,7029670619042628379,tiktok_6941312338188862466,7029634324169297179,0.1,0.1,,101,18,0,0,0.0,0.0,0,0,0,0.1111111111111111,0,13,4,0
tiktok,7029670613157921563,tiktok_6680054597300552706,7029634324169297179,0.2,0.2,,17,3,2,4,0.6666666666666666,0.23529411764705882,0,0,0,0.0,0,13,4,0
tiktok,7029686452905018139,tiktok_6937011465107506177,7029634324169297179,0.1,0.1,,64,10,0,2,0.0,0.03125,0,0,0,0.0,0,14,4,0
tiktok,7029670503224820507,tiktok_6931848298395386882,7029634324169297179,0.2,0.2,,117,23,9,0,0.391304347826087,0.0,0,0,0,0.043478260869565216,0,13,4,0
tiktok,7029677588751123201,tiktok_6782437585941414913,7029634324169297179,0.2,0.2,,108,16,6,3,0.375,0.027777777777777776,0,0,0,0.0,0,13,4,0
tiktok,7029670407150322433,tiktok_6676404032914179074,7029634324169297179,0.15,0.15,,24,5,1,0,0.2,0.0,0,0,0,0.0,0,13,4,0
tiktok,7029670429027582746,tiktok_6999879286741124097,7029634324169297179,0.15,0.15,,39,8,1,3,0.125,0.07692307692307693,0,0,0,0.0,0,13,4,0
tiktok,7029686611420332827,tiktok_6678254145882162177,7029634324169297179,0.8,0.2,,114,19,0,3,0.0,0.02631578947368421,0,0,0,0.0,0,14,4,0
tiktok,7029686708593591042,tiktok_6733173250421113862,7029634324169297179,0.8,0.2,,47,7,4,0,0.5714285714285714,0.0,0,0,0,0.0,0,14,4,0
tiktok,7029670334110761754,tiktok_6608718272085131265,7029634324169297179,0.67,0.67,,6,1,6,0,1.0,0.0,0,0,1,0.0,1,13,4,0
tiktok,7029677155479110426,tiktok_6912082313866413058,7029634324169297179,0.1,0.1,,145,27,0,5,0.0,0.034482758620689655,0,0,0,0.037037037037037035,0,13,4,0
tiktok,7029687076765565723,tiktok_6939696843517674497,7029634324169297179,0.8,0.2,,19,4,0,0,0.0,0.0,0,0,0,0.0,0,14,4,0
tiktok,7029687429624513307,tiktok_6993271146712384514,7029634324169297179,0.2,0.2,,71,11,8,1,0.7272727272727273,0.014084507042253521,0,0,0,0.0,1,14,4,0
tiktok,7029675072575308571,tiktok_7020613748176258075,7029634324169297179,0.2,0.2,,14,2,0,0,0.0,0.0,0,0,0,0.0,0,13,4,0
tiktok,7029687562075898651,tiktok_6591962157591724033,7029634324169297179,0.15,0.15,,36,6,0,0,0.0,0.0,0,0,0,0.0,0,14,4,0
tiktok,7029675223905600283,tiktok_7024518040458282011,7029634324169297179,0.8,0.2,,22,4,2,0,0.5,0.0,0,0,0,0.0,0,13,4,0
tiktok,7029655139573056282,tiktok_6567287268208820226,7029634324169297179,0.67,0.67,,10,2,3,0,1.0,0.0,0,0,0,0.0,0,12,4,0
tiktok,7029670141392012058,tiktok_6803255162159285250,7029634324169297179,0.1,0.1,,46,10,3,0,0.3,0.0,0,0,0,0.1,0,13,4,0
tiktok,7029688088301749018,tiktok_6976037876803683334,7029634324169297179,0.2,0.2,,28,4,2,1,0.5,0.03571428571428571,0,0,0,0.0,0,14,4,0
tiktok,7029675374875722522,tiktok_7016157143041901570,7029634324169297179,0.2,0.2,,21,3,0,0,0.0,0.0,0,0,0,0.0,0,13,4,0
tiktok,7029688131339666203,tiktok_6794873316080583681,7029634324169297179,0.1,0.1,,91,18,1,1,0.05555555555555555,0.01098901098901099,0,0,0,0.05555555555555555,0,14,4,0
tiktok,7029676661146977051,tiktok_6977532789269513218,7029634324169297179,0.67,0.67,,20,2,4,4,1.0,0.2,0,0,1,0.0,0,13,4,0
tiktok,7029676595078316827,tiktok_6899123120075310081,7029634324169297179,0.15,0.15,,34,8,1,0,0.125,0.0,0,0,0,0.0,0,13,4,0
tiktok,7029675626538009370,tiktok_6786254264941118466,7029634324169297179,0.1,0.1,,54,10,0,2,0.0,0.037037037037037035,0,0,0,0.0,0,13,4,0
tiktok,7029675628643615514,tiktok_7007085595852784641,7029634324169297179,0.2,0.2,,40,5,8,0,1.0,0.0,0,0,0,0.0,0,13,4,0
tiktok,7029688406976594715,tiktok_7021326765789004801,7029634324169297179,0.1,0.1,,74,13,0,2,0.0,0.02702702702702703,0,0,0,0.15384615384615385,0,14,4,0
tiktok,7029676492494045978,tiktok_6703677414691914753,7029634324169297179,0.1,0.1,,112,20,1,1,0.05,0.008928571428571428,0,0,0,0.05,0,13,4,0
tiktok,7029653726772658970,tiktok_6890397582360314882,7029634324169297179,0.1,0.1,,85,14,0,0,0.0,0.0,0,0,0,0.0,0,12,4,0
tiktok,7029688516695474970,tiktok_6560925588780072961,7029634324169297179,0.15,0.15,,39,8,0,0,0.0,0.0,0,0,0,0.0,0,14,4,0
tiktok,7029688828638675738,tiktok_14083575,7029634324169297179,0.15,0.15,,39,8,0,0,0.0,0.0,0,0,0,0.0,0,14,4,0
tiktok,7029676213275378459,tiktok_6884167371046388738,7029634324169297179,0.2,0.2,,13,2,0,0,0.0,0.0,0,0,0,0.0,0,13,4,0
tiktok,7029675684733928194,tiktok_17406022,7029634324169297179,0.2,0.2,,13,3,3,0,1.0,0.0,0,0,0,0.0,0,13,4,0
tiktok,7029688892903244571,tiktok_6933497929245541378,7029634324169297179,0.1,0.1,,107,22,3,1,0.13636363636363635,0.009345794392523364,0,0,0,0.0,0,14,4,0
tiktok,7029651989424341786,tiktok_6853756512872530946,7029634324169297179,0.67,0.67,,5,1,5,0,1.0,0.0,0,0,1,0.0,0,12,4,0
tiktok,7029689100529730330,tiktok_6910555636830323713,7029634324169297179,0.15,0.15,,36,8,1,0,0.125,0.0,0,0,0,0.0,0,14,4,0
tiktok,7029681320620327706,tiktok_6676272686031209473,7029634324169297179,0.9,0.2,,5,1,0,2,0.0,0.4,0,0,0,0.0,0,13,4,0
tiktok,7029674078043357978,tiktok_6950222156719932418,7029634324169297179,0.2,0.2,,41,8,3,0,0.375,0.0,0,0,0,0.0,0,13,4,0
tiktok,7029664476311896859,tiktok_6993953181890774017,7029634324169297179,0.1,0.1,,82,12,0,3,0.0,0.036585365853658534,0,0,0,0.08333333333333333,0,12,4,0
tiktok,7029675864115954459,tiktok_6786782789992760325,7029634324169297179,0.67,0.67,,28,2,5,0,1.0,0.0,0,0,1,0.0,0,13,4,0
tiktok,7029689197175014145,tiktok_6867383851724276737,7029634324169297179,0.15,0.15,,39,7,0,0,0.0,0.0,0,0,0,0.0,0,14,4,0
tiktok,7029684057030198042,tiktok_6966549418943267842,7029634324169297179,1.0,1.0,,43,7,12,0,1.0,0.0,0,0,0,0.14285714285714285,0,14,4,0
tiktok,7029667382654436122,tiktok_6631514572639617026,7029634324169297179,0.2,0.2,,19,4,0,0,0.0,0.0,0,0,0,0.0,0,12,4,0
tiktok,7029675739209909019,tiktok_6952482108905489409,7029634324169297179,0.2,0.2,,3,1,2,0,1.0,0.0,1,0,0,0.0,0,13,4,0
tiktok,7029689162534142747,tiktok_6911219863520625666,7029634324169297179,0.2,0.2,,104,18,6,0,0.3333333333333333,0.0,0,0,0,0.05555555555555555,0,14,4,0
tiktok,7029669616868246298,tiktok_6853403909689885698,7029634324169297179,0.8,0.2,,11,1,4,0,1.0,0.0,0,0,1,0.0,0,13,4,0
tiktok,7029689025942864667,tiktok_6984698904613880834,7029634324169297179,0.1,0.1,,81,12,0,0,0.0,0.0,0,0,0,0.0,0,14,4,0
tiktok,7029688957005382426,tiktok_6907090198871884802,7029634324169297179,0.2,0.2,,102,17,8,0,0.47058823529411764,0.0,0,0,0,0.058823529411764705,0,14,4,0
tiktok,7029676061399188250,tiktok_6798067057533060098,7029634324169297179,0.8,0.2,,92,15,7,0,0.4666666666666667,0.0,0,0,0,0.06666666666666667,0,13,4,0
tiktok,7029688934414959386,tiktok_6801399128611832833,7029634324169297179,0.67,0.67,,12,1,9,0,1.0,0.0,0,0,1,0.0,0,14,4,0
tiktok,7029676072627684123,tiktok_6892338475078239233,7029634324169297179,0.8,0.2,,29,4,2,0,0.5,0.0,0,0,0,0.0,0,13,4,0
tiktok,7029669915447706394,tiktok_6981776388890461186,7029634324169297179,0.1,0.1,,58,13,0,0,0.0,0.0,0,0,0,0.07692307692307693,0,13,4,0
tiktok,7029676146002527002,tiktok_6567732542693310466,7029634324169297179,0.9,0.2,,11,2,1,0,0.5,0.0,0,0,0,0.0,0,13,4,0
tiktok,7029675713653981978,tiktok_6946333624300192770,7029634324169297179,1.0,1.0,,11,1,7,0,1.0,0.0,0,0,1,0.0,0,13,4,0
tiktok,7029688764750431003,tiktok_6911219863520625666,7029634324169297179,0.2,0.2,,62,11,4,3,0.36363636363636365,0.04838709677419355,0,0,0,0.0,0,14,4,0
tiktok,7029676221957522202,tiktok_6895729494570337282,7029634324169297179,0.9,0.2,,3,1,0,0,0.0,0.0,1,0,0,0.0,0,13,4,0
tiktok,7029668615587316506,tiktok_6919814216275592194,7029634324169297179,0.2,0.2,,47,7,6,0,0.8571428571428571,0.0,0,0,0,0.0,0,13,4,0
tiktok,7029676262625395483,tiktok_6932703970561983489,7029634324169297179,0.8,0.2,,25,5,1,0,0.2,0.0,0,0,0,0.0,0,13,4,0
tiktok,7029675658096296706,tiktok_7005456048070132738,7029634324169297179,0.1,0.1,,122,22,0,6,0.0,0.04918032786885246,0,0,0,0.045454545454545456,0,13,4,0
tiktok,7029676280077812507,tiktok_6909796627184174081,7029634324169297179,0.1,0.1,,57,9,0,1,0.0,0.017543859649122806,0,0,0,0.0,0,13,4,0
tiktok,7029675707957789467,tiktok_6656255015299547138,7029634324169297179,0.2,0.2,,18,4,1,0,0.25,0.0,0,0,0,0.0,0,13,4,0
tiktok,7029676302278050587,tiktok_6573491837045080065,7029634324169297179,0.15,0.15,,44,8,0,0,0.0,0.0,0,0,0,0.0,1,13,4,0
tiktok,7029684137061581594,tiktok_6786082739089163266,7029634324169297179,0.15,0.15,,28,5,2,0,0.4,0.0,0,0,0,0.0,0,14,4,0
tiktok,7029688683121001217,tiktok_6821385729122534402,7029634324169297179,0.2,0.2,,65,9,9,3,1.0,0.046153846153846156,0,0,0,0.0,0,14,4,0
tiktok,7029667147027219226,tiktok_6977135633382982657,7029634324169297179,0.8,0.2,,110,19,0,3,0.0,0.02727272727272727,0,0,0,0.05263157894736842,0,12,4,0
tiktok,7029667452829369114,tiktok_6807620594029528066,7029634324169297179,0.2,0.2,,31,4,2,0,0.5,0.0,0,0,0,0.0,0,13,4,0
tiktok,7029688687583773466,tiktok_6546216109137297410,7029634324169297179,0.2,0.2,,12,2,0,1,0.0,0.08333333333333333,0,0,0,0.0,0,14,4,0
tiktok,7029666985923953435,tiktok_7011731745231062017,7029634324169297179,0.1,0.1,,54,11,3,0,0.2727272727272727,0.0,0,0,0,0.0,0,12,4,0
tiktok,7029675682318140187,tiktok_6914082967912776706,7029634324169297179,0.1,0.1,,75,13,0,0,0.0,0.0,0,0,0,0.0,0,13,4,0
tiktok,7029676530859475739,tiktok_6909789645883016193,7029634324169297179,0.2,0.2,,19,4,0,0,0.0,0.0,0,0,0,0.0,0,13,4,0
tiktok,7029675654820528922,tiktok_6915008869748868102,7029634324169297179,0.2,0.2,,39,5,3,3,0.6,0.07692307692307693,0,0,0,0.0,0,13,4,0
tiktok,7029669982829495067,tiktok_6990215388248949765,7029634324169297179,0.9,0.2,,10,2,4,0,1.0,0.0,0,0,1,0.0,0,13,4,0
tiktok,7029688488337359618,tiktok_6864800739681289222,7029634324169297179,0.8,0.2,,39,6,0,4,0.0,0.10256410256410256,0,0,0,0.0,0,14,4,0
tiktok,7029667495187317531,tiktok_6656594442513137666,7029634324169297179,0.1,0.1,,63,11,0,3,0.0,0.047619047619047616,0,0,0,0.0,0,13,4,0
tiktok,7029684158931075866,tiktok_6521166446822604801,7029634324169297179,0.2,0.2,,12,3,0,0,0.0,0.0,0,0,0,0.0,0,14,4,0
tiktok,7029676768475431706,tiktok_6810554298150224898,7029634324169297179,0.2,0.2,,7,1,2,0,1.0,0.0,0,0,0,0.0,0,13,4,0
tiktok,7029683877577392923,tiktok_6917438500317414402,7029634324169297179,0.2,0.2,,17,3,0,0,0.0,0.0,0,0,0,0.0,0,14,4,0
tiktok,7029676833205420826,tiktok_57440280127225857,7029634324169297179,0.8,0.2,,65,9,3,2,0.3333333333333333,0.03076923076923077,0,0,0,0.0,0,13,4,0
tiktok,7029670100433371931,tiktok_6909890892359664641,7029634324169297179,0.2,0.2,,4,1,0,0,0.0,0.0,1,0,0,0.0,0,13,4,0
tiktok,7029683858543461147,tiktok_6561353586169020417,7029634324169297179,0.2,0.2,,19,4,0,0,0.0,0.0,0,0,0,0.0,0,14,4,0
tiktok,7029688054361588506,tiktok_7002619555991389186,7029634324169297179,0.2,0.2,,11,2,2,0,1.0,0.0,0,0,0,0.0,0,14,4,0
tiktok,7029683803815822106,tiktok_7013202876848833537,7029634324169297179,0.8,0.2,,13,1,3,0,1.0,0.0,0,0,0,0.0,0,14,4,0
tiktok,7029670134608888603,tiktok_6870384230192808966,7029634324169297179,0.2,0.2,,12,3,2,0,0.6666666666666666,0.0,0,0,0,0.0,0,13,4,0
tiktok,7029687967019402010,tiktok_6588779366002556930,7029634324169297179,0.8,0.2,,58,10,0,1,0.0,0.017241379310344827,0,0,0,0.0,0,14,4,0
tiktok,7029683799797678875,tiktok_6902008468694959106,7029634324169297179,0.2,0.2,,8,1,0,0,0.0,0.0,0,0,0,0.0,0,14,4,0
tiktok,7029677083748336410,tiktok_6806648129304429569,7029634324169297179,0.15,0.15,,37,7,0,0,0.0,0.0,0,0,0,0.0,0,13,4,0
tiktok,7029675039452955419,tiktok_6681524541960193029,7029634324169297179,0.1,0.1,,59,10,2,0,0.2,0.0,0,0,0,0.0,0,13,4,0
tiktok,7029675024143991578,tiktok_6673786756155147266,7029634324169297179,0.67,0.67,,4,1,4,0,1.0,0.0,1,0,1,0.0,0,13,4,0
tiktok,7029687815541801755,tiktok_6722054118888604673,7029634324169297179,0.2,0.2,,12,3,0,0,0.0,0.0,0,0,0,0.0,0,14,4,0
tiktok,7029654986041197338,tiktok_6909023618144666625,7029634324169297179,1.0,1.0,,12,1,9,0,1.0,0.0,0,0,1,0.0,1,12,4,0
tiktok,7029677276820226842,tiktok_6877490859948966913,7029634324169297179,0.15,0.15,,23,5,2,0,0.4,0.0,0,0,0,0.0,0,13,4,0
tiktok,7029666786040152858,tiktok_6853326172547466241,7029634324169297179,0.1,0.1,,147,30,0,4,0.0,0.027210884353741496,0,0,0,0.1,0,12,4,0
tiktok,7029677285272355611,tiktok_6988653065328182273,7029634324169297179,0.1,0.1,,139,27,0,1,0.0,0.007194244604316547,0,0,0,0.037037037037037035,0,13,4,0
tiktok,7029687763683246875,tiktok_6637220879335309313,7029634324169297179,0.15,0.15,,22,6,1,0,0.16666666666666666,0.0,0,0,0,0.0,0,14,4,0
tiktok,7029687650424455962,tiktok_6765090051380085761,7029634324169297179,0.1,0.1,,61,10,0,0,0.0,0.0,0,0,0,0.0,0,14,4,0
tiktok,7029683785981936411,tiktok_6738699197921543170,7029634324169297179,0.15,0.15,,46,8,0,4,0.0,0.08695652173913043,0,0,0,0.0,0,14,4,0
tiktok,7029677395091424026,tiktok_6792606907591328770,7029634324169297179,0.1,0.1,,134,24,2,2,0.08333333333333333,0.014925373134328358,0,0,0,0.041666666666666664,0,13,4,0
tiktok,7029687556799300353,tiktok_6894083943844742146,7029634324169297179,0.8,0.2,,32,6,0,0,0.0,0.0,0,0,0,0.0,0,14,4,0
tiktok,7029677511445349146,tiktok_6805478420597130241,7029634324169297179,0.2,0.2,,20,4,1,0,0.25,0.0,0,0,0,0.0,0,13,4,0
tiktok,7029655819935367963,tiktok_6917574091147953154,7029634324169297179,0.2,0.2,,17,4,0,0,0.0,0.0,0,0,0,0.0,0,12,4,0
tiktok,7029677525119206170,tiktok_6675159666512692225,7029634324169297179,0.2,0.2,,18,3,0,0,0.0,0.0,0,0,0,0.0,0,13,4,0
tiktok,7029684192393347866,tiktok_6597973388143575041,7029634324169297179,0.8,0.2,,135,21,2,3,0.09523809523809523,0.022222222222222223,0,0,0,0.047619047619047616,0,14,4,0
tiktok,7029687391179178778,tiktok_7009294550300967938,7029634324169297179,0.67,0.67,,12,1,6,0,1.0,0.0,0,0,1,0.0,0,14,4,0
tiktok,7029683780331864858,tiktok_6812563235628860418,7029634324169297179,0.8,0.2,,64,12,9,1,0.75,0.015625,0,0,0,0.0,0,14,4,0
tiktok,7029674930812076827,tiktok_7005320580154409985,7029634324169297179,0.2,0.2,,34,6,3,4,0.5,0.11764705882352941,0,0,0,0.0,0,13,4,0
tiktok,7029677683986875162,tiktok_6985863351909827610,7029634324169297179,0.1,0.1,,68,11,2,0,0.18181818181818182,0.0,0,0,0,0.0,1,13,4,0
tiktok,7029687308167349019,tiktok_6925514333767648258,7029634324169297179,0.15,0.15,,39,8,0,0,0.0,0.0,0,0,0,0.0,0,14,4,0
tiktok,7029674899237421851,tiktok_6995343877662360602,7029634324169297179,0.2,0.2,,17,4,0,0,0.0,0.0,0,0,0,0.0,0,13,4,0
tiktok,7029677736210055963,tiktok_6941567682940945410,7029634324169297179,0.2,0.2,,4,1,3,0,1.0,0.0,1,0,0,0.0,0,13,4,0
tiktok,7029660020358791963,tiktok_6877030256801285122,7029634324169297179,0.2,0.2,,13,2,0,0,0.0,0.0,0,0,0,0.0,0,12,4,0
tiktok,7029677746779947778,tiktok_6850721532551119873,7029634324169297179,0.2,0.2,,14,3,1,0,0.3333333333333333,0.0,0,0,0,0.0,0,13,4,0
tiktok,7029666675947930395,tiktok_6931325382235767810,7029634324169297179,0.2,0.2,,146,29,6,3,0.20689655172413793,0.02054794520547945,0,0,0,0.034482758620689655,0,12,4,0
tiktok,7029672502830400283,tiktok_108734592370515968,7029634324169297179,0.8,0.2,,40,5,1,0,0.2,0.0,0,0,0,0.0,0,13,4,0
tiktok,7029670272651576090,tiktok_6804053805770523650,7029634324169297179,0.2,0.2,,21,4,3,1,0.75,0.047619047619047616,0,0,0,0.0,0,13,4,0
tiktok,7029683715349824283,tiktok_6782500827430716418,7029634324169297179,1.0,0.2,,94,12,2,0,0.16666666666666666,0.0,0,0,0,0.0,0,14,4,0
tiktok,7029687210408575771,tiktok_6840428298594763778,7029634324169297179,0.1,0.1,,52,9,0,0,0.0,0.0,0,0,0,0.0,0,14,4,0
tiktok,7029660086385804034,tiktok_6957660702937990145,7029634324169297179,0.2,0.2,,30,3,0,0,0.0,0.0,0,0,0,0.0,0,12,4,0
tiktok,7029678076296594203,tiktok_6581527898431193090,7029634324169297179,0.1,0.1,,75,14,1,5,0.07142857142857142,0.06666666666666667,0,0,0,0.0,0,13,4,0
tiktok,7029674723886138114,tiktok_6581917767934001154,7029634324169297179,0.9,0.2,,9,2,0,0,0.0,0.0,0,0,0,0.0,0,13,4,0
tiktok,7029687143073448730,tiktok_6828815266219475970,7029634324169297179,1.0,0.2,,57,9,3,0,0.3333333333333333,0.0,0,0,0,0.0,1,14,4,0
tiktok,7029666488034755354,tiktok_7017168984950080513,7029634324169297179,1.0,0.2,,137,26,0,2,0.0,0.014598540145985401,0,0,0,0.0,0,12,4,0
tiktok,7029667794879234817,tiktok_6551312599186046978,7029634324169297179,0.1,0.1,,102,19,1,2,0.05263157894736842,0.0196078431372549,0,0,0,0.0,0,13,4,0
tiktok,7029684221682303770,tiktok_6991282280670069762,7029634324169297179,0.2,0.2,,32,4,1,0,0.25,0.0,0,0,0,0.0,1,14,4,0
tiktok,7029683710778196763,tiktok_6835496292023895041,7029634324169297179,0.8,0.2,,67,11,8,0,0.7272727272727273,0.0,0,0,0,0.0,0,14,4,0
tiktok,7029683704411079450,tiktok_6624663255166205957,7029634324169297179,0.67,0.67,,19,4,4,0,1.0,0.0,0,0,1,0.0,0,14,4,0
tiktok,7029678509983286042,tiktok_6792090003980747782,7029634324169297179,0.67,0.67,,18,2,5,1,1.0,0.05555555555555555,0,0,1,0.0,0,13,4,0
tiktok,7029674689878885147,tiktok_6987385028004529154,7029634324169297179,0.1,0.1,,83,18,2,1,0.1111111111111111,0.012048192771084338,0,0,0,0.05555555555555555,0,13,4,0
tiktok,7029684284885861146,tiktok_6826155871262508034,7029634324169297179,0.1,0.1,,71,12,0,1,0.0,0.014084507042253521,0,0,0,0.0,0,14,4,0
tiktok,7029661544413840130,tiktok_6737420532637074434,7029634324169297179,0.1,0.1,,123,22,2,2,0.09090909090909091,0.016260162601626018,0,0,0,0.045454545454545456,0,12,4,0
