user_id,source,is_sockpuppet,amp_prob,comment_count,video_count,videos_per_comment,avg_time_between_comments,std_time_between_comments,min_time_between_comments,emoji_score_mean,emoji_score_max,emoji_score_std,emoji_score_sum,length_score_mean,length_score_max,length_score_std,length_score_sum,repetition_score_mean,repetition_score_max,repetition_score_std,repetition_score_sum,punctuation_score_mean,punctuation_score_max,punctuation_score_std,punctuation_score_sum
pantip_1151537,pantip,0.0,,14,8,0.5714285714285714,21378.76923076923,58690.99690775104,74.0,0.0,0.0,0.0,0.0,0.14999999999999997,0.7,0.2872281323269014,2.0999999999999996,0.023741974793410926,0.10344827586206896,0.03313270126938811,0.332387647107753,0.0004157658406785299,0.005820721769499418,0.001499065057152831,0.005820721769499418
pantip_1365533,pantip,0.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_1395114,pantip,0.0,,2,2,1.0,350066.0,0.0,350066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_1507828,pantip,0.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.037037037037037035,0.02109704641350211,0.02109704641350211,0.0,0.02109704641350211
pantip_1704684,pantip,0.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.7,0.045454545454545456,0.045454545454545456,0.0,0.045454545454545456,0.08955223880597016,0.08955223880597016,0.0,0.08955223880597016
pantip_1807915,pantip,0.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_2030355,pantip,0.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_2136250,pantip,1.0,,102,87,0.8529411764705882,24539.237623762376,49449.07645995999,26.0,0.0,0.0,0.0,0.0,0.049999999999999996,1.0,0.20328189641914676,5.1,0.00395045223476596,0.125,0.01883087407787841,0.40294612794612794,0.018648803441578602,0.1724137931034483,0.04137056586567129,1.9021779510410175
pantip_2139649,pantip,0.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_2157557,pantip,0.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.7,0.029411764705882353,0.029411764705882353,0.0,0.029411764705882353,0.043795620437956206,0.043795620437956206,0.0,0.043795620437956206
pantip_2177181,pantip,0.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02403846153846154,0.02403846153846154,0.0,0.02403846153846154
pantip_2193075,pantip,0.0,,2,2,1.0,809939.0,0.0,809939.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,1.4,0.013513513513513514,0.02702702702702703,0.013513513513513514,0.02702702702702703,0.008,0.016,0.008,0.016
pantip_2234204,pantip,0.0,,3,3,1.0,752462.0,310581.0972870049,532848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_2326138,pantip,0.0,,2,2,1.0,110.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_2340196,pantip,1.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_2397890,pantip,0.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_2586334,pantip,0.0,,31,25,0.8064516129032258,72849.43333333333,207804.9032108264,88.0,0.02150537634408602,0.6666666666666666,0.11778979731293895,0.6666666666666666,0.06774193548387096,0.7,0.20695503138510243,2.0999999999999996,0.03151001509396333,0.4,0.08740911410288399,0.9768104679128633,0.013170125518537048,0.2054794520547945,0.044211068471920356,0.4082738910746485
pantip_2606774,pantip,0.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_2620595,pantip,0.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_2826777,pantip,0.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_2969300,pantip,0.0,,2,2,1.0,695449.0,0.0,695449.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,1.4,0.03764954257565095,0.04081632653061224,0.0031667839549612935,0.0752990851513019,0.0033602150537634413,0.006720430107526883,0.0033602150537634413,0.006720430107526883
pantip_3000552,pantip,0.0,,2,1,0.5,135.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_3086736,pantip,0.0,,4,4,1.0,284070.0,385991.8208680075,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.1111111111111111,0.048112522432468816,0.1111111111111111,0.0,0.0,0.0,0.0
pantip_3171069,pantip,0.0,,2,2,1.0,356.0,0.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_3204902,pantip,0.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_3302635,pantip,0.0,,2,2,1.0,1471985.0,0.0,1471985.0,0.0,0.0,0.0,0.0,0.35,0.7,0.35,0.7,0.028309409888357256,0.030303030303030304,0.0019936204146730474,0.05661881977671451,0.0,0.0,0.0,0.0
pantip_3313487,pantip,0.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_3433618,pantip,0.0,,2,2,1.0,1827086.0,0.0,1827086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02777777777777778,0.05555555555555556,0.02777777777777778,0.05555555555555556
pantip_3464808,pantip,0.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_3565177,pantip,0.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11235955056179775,0.11235955056179775,0.0,0.11235955056179775
pantip_3596767,pantip,0.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_3711034,pantip,0.0,,2,2,1.0,83387.0,0.0,83387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111111111112,0.22222222222222224,0.11111111111111112,0.22222222222222224
pantip_3729437,pantip,0.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_3845522,pantip,1.0,,3,3,1.0,522423.0,478610.8817003642,183994.0,0.39999999999999997,1.0,0.43204937989385733,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_4043543,pantip,0.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_4050809,pantip,0.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_4095637,pantip,0.0,,12,10,0.8333333333333334,89734.18181818182,186975.80553955006,73.0,0.0,0.0,0.0,0.0,0.05833333333333333,0.7,0.1934697794373983,0.7,0.0,0.0,0.0,0.0,0.018169530645834077,0.12195121951219512,0.03595932920337702,0.21803436775000892
pantip_4115311,pantip,0.0,,36,30,0.8333333333333334,60177.485714285714,119998.22072734132,131.0,0.0,0.0,0.0,0.0,0.05555555555555555,1.0,0.2290614236454256,2.0,0.0,0.0,0.0,0.0,0.004379597367402245,0.12195121951219512,0.02072109681310678,0.15766550522648082
pantip_4130019,pantip,0.0,,3,3,1.0,164701.5,88471.07914171727,102143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_4130679,pantip,0.0,,37,32,0.8648648648648649,67603.83333333333,86521.67887430625,0.0,0.0,0.0,0.0,0.0,0.018918918918918916,0.7,0.1135135135135135,0.7,0.009309309309309309,0.1111111111111111,0.02738904850408655,0.34444444444444444,0.00904254808769735,0.12345679012345678,0.02475431380353571,0.334574279244802
pantip_4215916,pantip,1.0,,2,2,1.0,327.0,0.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.03571428571428571,0.017857142857142856,0.03571428571428571
pantip_4296805,pantip,0.0,,6,6,1.0,210433.0,197106.7149452296,266.0,0.0,0.0,0.0,0.0,0.11666666666666665,0.7,0.2608745973749755,0.7,0.005555555555555556,0.03333333333333333,0.012422599874998832,0.03333333333333333,0.03133272853461753,0.09090909090909091,0.031352260933722426,0.18799637120770518
pantip_4315052,pantip,0.0,,3,2,0.6666666666666666,626070.5,773243.1855377065,79305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07936507936507936,0.23809523809523808,0.1122391716169123,0.23809523809523808
pantip_4331737,pantip,0.0,,3,2,0.6666666666666666,9276.0,12668.525091738185,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_4338983,pantip,1.0,,9,6,0.6666666666666666,136667.625,199832.181014783,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.2,0.0628539361054709,0.2
pantip_4383658,pantip,1.0,,7,7,1.0,282865.8333333333,418474.20274823,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_4396397,pantip,0.0,,2,2,1.0,935807.0,0.0,935807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.0
pantip_4468949,pantip,0.0,,4,4,1.0,145171.66666666666,144566.7308627173,2342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_4473507,pantip,0.0,,3,2,0.6666666666666666,44522.0,59319.18787373947,2577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00980392156862745,0.029411764705882353,0.01386483884679505,0.029411764705882353,0.0,0.0,0.0,0.0
pantip_4488967,pantip,0.0,,2,2,1.0,28445.0,0.0,28445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_4597390,pantip,0.0,,8,8,1.0,517091.4285714286,588237.8010750576,2399.0,0.03571428571428571,0.2857142857142857,0.09449111825230681,0.2857142857142857,0.0875,0.7,0.23150323971815165,0.7,0.005952380952380952,0.047619047619047616,0.015748519708717802,0.047619047619047616,0.008900316455696201,0.07120253164556961,0.023548023931547972,0.07120253164556961
pantip_4643379,pantip,0.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_4673934,pantip,0.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_4809512,pantip,0.0,,2,2,1.0,372878.0,0.0,372878.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,1.4,0.05,0.1,0.05,0.1,0.0011792452830188679,0.0023584905660377358,0.0011792452830188679,0.0023584905660377358
pantip_4809741,pantip,1.0,,2,2,1.0,51724.0,0.0,51724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_4815945,pantip,0.0,,3,1,0.3333333333333333,17034.5,23147.140482141633,667.0,0.0,0.0,0.0,0.0,0.2333333333333333,0.7,0.3299831645537222,0.7,0.022727272727272724,0.06818181818181818,0.03214121732666125,0.06818181818181818,0.052337393982770125,0.072992700729927,0.016392367457414604,0.15701218194831038
pantip_4858750,pantip,0.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_5003597,pantip,0.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_5038844,pantip,0.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02109704641350211,0.02109704641350211,0.0,0.02109704641350211
pantip_5075512,pantip,0.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_5085978,pantip,0.0,,4,2,0.5,104128.0,113190.6269926976,523.0,0.0,0.0,0.0,0.0,0.175,0.7,0.3031088913245535,0.7,0.0,0.0,0.0,0.0,0.004826254826254826,0.019305019305019305,0.008359318569347863,0.019305019305019305
pantip_5133389,pantip,1.0,,16,12,0.75,132457.0,255257.79022280313,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012152777777777776,0.1111111111111111,0.03252603124165832,0.19444444444444442,0.0,0.0,0.0,0.0
pantip_5216123,pantip,0.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_5290036,pantip,0.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_5350418,pantip,0.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_5414712,pantip,1.0,,48,34,0.7083333333333334,47906.95744680851,70311.43863769606,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006313131313131314,0.030303030303030304,0.004328064772980457,0.030303030303030304,0.0,0.0,0.0,0.0
pantip_5483445,pantip,0.0,,3,1,0.3333333333333333,1212.0,1508.9658710520923,145.0,0.0,0.0,0.0,0.0,0.2333333333333333,0.7,0.3299831645537222,0.7,0.018055555555555557,0.05416666666666667,0.025534411542847548,0.05416666666666667,0.009709813782737125,0.015317286652078776,0.006893316488830634,0.029129441348211372
pantip_5542576,pantip,0.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_5550563,pantip,0.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09259259259259259,0.09259259259259259,0.0,0.09259259259259259
pantip_5561316,pantip,0.0,,7,7,1.0,272639.5,260846.57718494217,1715.0,0.15714285714285717,0.6,0.2498979383505129,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005291005291005291,0.037037037037037035,0.012960263189328983,0.037037037037037035
pantip_5568526,pantip,0.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_5619510,pantip,0.0,,5,3,0.6,20329.25,39667.42073267852,298.0,0.0,0.0,0.0,0.0,0.13999999999999999,0.7,0.27999999999999997,0.7,0.0,0.0,0.0,0.0,0.019599688664570465,0.04672897196261682,0.018247597970480665,0.09799844332285232
pantip_5684584,pantip,0.0,,2,1,0.5,207.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_5695173,pantip,0.0,,3,3,1.0,45098.0,59473.33715203814,3044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012626262626262626,0.03787878787878788,0.01785623184814514,0.03787878787878788
pantip_5727294,pantip,1.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_5762117,pantip,0.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_5765869,pantip,0.0,,2,2,1.0,10051.0,0.0,10051.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,1.4,0.04003699788583509,0.056818181818181816,0.016781183932346722,0.08007399577167018,0.0021026072329688814,0.004205214465937763,0.0021026072329688814,0.004205214465937763
pantip_5803662,pantip,1.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_5829641,pantip,1.0,,2,2,1.0,205663.0,0.0,205663.0,0.0,0.0,0.0,0.0,0.35,0.7,0.35,0.7,0.03125,0.0625,0.03125,0.0625,0.0,0.0,0.0,0.0
pantip_5859401,pantip,0.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_5865793,pantip,0.0,,12,12,1.0,59582.818181818184,63756.805772902684,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01893939393939394,0.2272727272727273,0.06281486345370076,0.2272727272727273
pantip_5875901,pantip,0.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_5897434,pantip,0.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_5923770,pantip,0.0,,4,4,1.0,74008.66666666667,90503.68368930258,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05643624393624394,0.11538461538461539,0.04541011887039824,0.22574497574497576,0.0,0.0,0.0,0.0
pantip_5955377,pantip,1.0,,8,7,0.875,295838.71428571426,489602.1444627989,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053943452380952384,0.3125,0.10520778082127434,0.43154761904761907
pantip_5993621,pantip,1.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_6011427,pantip,0.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_6096919,pantip,0.0,,4,3,0.75,86051.0,85070.18762762898,5845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_6121483,pantip,0.0,,5,5,1.0,48773.75,54932.14148610993,918.0,0.0,0.0,0.0,0.0,0.41999999999999993,0.7,0.34292856398964494,2.0999999999999996,0.0,0.0,0.0,0.0,0.006761054153325015,0.015082956259426848,0.005940152080514225,0.033805270766625074
pantip_6146946,pantip,0.0,,9,4,0.4444444444444444,95053.75,205797.36237914782,602.0,0.0,0.0,0.0,0.0,0.07777777777777778,0.7,0.21998877636914813,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_6157493,pantip,1.0,,29,11,0.3793103448275862,40807.75,103740.25500422964,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014194392490538535,0.14285714285714285,0.034068645526886994,0.4116373822256175,0.03847199962869654,0.2272727272727273,0.052477582190141044,1.1156879892321996
pantip_6164417,pantip,0.0,,6,6,1.0,224189.6,235920.48983142606,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_6199879,pantip,0.0,,2,2,1.0,1726665.0,0.0,1726665.0,0.0,0.0,0.0,0.0,0.35,0.7,0.35,0.7,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.0,0.0,0.0,0.0
pantip_6230731,pantip,0.0,,2,2,1.0,4178.0,0.0,4178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0,0.0
pantip_6266353,pantip,0.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_6291609,pantip,0.0,,16,14,0.875,114697.86666666667,210675.44316753696,90.0,0.0,0.0,0.0,0.0,0.21874999999999997,0.7,0.32445868381043524,3.4999999999999996,0.010801338032561912,0.06521739130434782,0.02267480606144231,0.1728214085209906,0.029283521156837695,0.09852216748768473,0.0325924767558205,0.4685363385094031
pantip_6346397,pantip,0.0,,2,2,1.0,375.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_6354704,pantip,0.0,,4,2,0.5,10920.333333333334,18106.93387443974,256.0,0.0,0.0,0.0,0.0,0.35,0.7,0.35,1.4,0.0,0.0,0.0,0.0,0.027390438247011956,0.10956175298804782,0.04744163068540252,0.10956175298804782
pantip_6388123,pantip,0.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_6395807,pantip,1.0,,3,1,0.3333333333333333,1083.5,987.8281733176069,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_6424849,pantip,0.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_6427893,pantip,0.0,,2,2,1.0,65.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_6459361,pantip,0.0,,3,2,0.6666666666666666,344342.0,486585.6319785861,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_6472227,pantip,1.0,,19,16,0.8421052631578947,42049.88888888889,59906.60158249171,254.0,0.0,0.0,0.0,0.0,0.03684210526315789,0.7,0.15630781478860523,0.7,0.04964333911702332,0.42857142857142855,0.1191741919363445,0.9432234432234432,0.0008288437629506838,0.015748031496062992,0.0035164862719596224,0.015748031496062992
pantip_6483343,pantip,1.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0813008130081301,0.0813008130081301,0.0,0.0813008130081301
pantip_6485819,pantip,0.0,,3,3,1.0,912860.5,1194000.0046149497,68575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.041666666666666664,0.019641855032959652,0.041666666666666664,0.0,0.0,0.0,0.0
pantip_6493640,pantip,0.0,,4,1,0.25,1529.0,2246.3630605937233,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_6506985,pantip,0.0,,3,3,1.0,30484.5,42311.14846585944,566.0,0.06666666666666667,0.2,0.09428090415820635,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028370475738896794,0.06756756756756757,0.028626977471328998,0.08511142721669038
pantip_6510864,pantip,0.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_6514355,pantip,0.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.1875,0.0,0.1875,0.0,0.0,0.0,0.0
pantip_6539879,pantip,0.0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_6558182,pantip,1.0,,7,6,0.8571428571428571,155810.16666666666,287068.7946025598,2356.0,0.0,0.0,0.0,0.0,0.09999999999999999,0.7,0.2449489742783178,0.7,0.05077765371883019,0.13636363636363635,0.04908922244561113,0.3554435760318113,0.04663470969002147,0.07462686567164178,0.017034231043008805,0.32644296783015025
pantip_6560209,pantip,0.0,,3,3,1.0,1072683.0,620118.5049649784,634193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_6569781,pantip,0.0,,3,3,1.0,254491.5,359135.99863074155,544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pantip_6584819,pantip,0.0,,35,33,0.9428571428571428,54278.117647058825,80957.05017786215,149.0,0.0,0.0,0.0,0.0,0.04857142857142857,1.0,0.20052991023276098,1.7,0.006206425153793575,0.1,0.022430077780836517,0.21722488038277513,0.0,0.0,0.0,0.0
pantip_6596139,pantip,0.0,,3,3,1.0,324839.0,312504.4277318323,103865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
